cows_id,site_label,current_locationlat,current_location_lng,ebu_royal,shelter_outdoor,tower_type,tower_sytem,tower_hieght,2g_4g_lte_5g,vehicle_make,top_events,moved_date_time,moved_month_year,reached_date_time,reached_month_year,from_location,from_sub_location,from_latitude,from_longitude,to_location,to_sub_location,to_latitude,to_longitude,distance,movement_type,region_from,region_to,vendor,goverment,remarks
CWN917,Normal,,,NON EBU,,,,,,,Other,26 May 2025,May-25,26 May 2025,May-25,ACES Makkah WH,Other,21.319220,39.903300,Sama Abha Park near Al baik-2,,18.25231,42.50259,710.0,Half,West,South,Nokia,Makkah,ON-AIR
CWN917,Normal,,,NON EBU,,,,,,,WH,31 Oct 2022,Oct-22,1 Nov 2022,Nov-22,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,755.0,Zero,West,West,Nokia,Ar Riyad,ON-AIR
CWN917,Normal,,,NON EBU,,,,,,,Other,23 Jul 2023,Jul-23,24 Jul 2023,Jul-23,stc Madinah WH,Other,24.419100,39.527300,Sama AlBaik Park,,18.252312,42.502595,1005.0,Half,West,South,Nokia,Ar Riyad,ON-AIR
CWN917,Normal,,,Royal,,,,,,,WH,8 Nov 2022,Nov-22,9 Nov 2022,Nov-22,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,755.0,ZERO,West,West,Nokia,Ar Riyad,ON-AIR
CWN917,Normal,,,NON EBU,,,,,,,WH,4 Feb 2025,Feb-25,5 Feb 2025,Feb-25,Summer Season -2024- Al HABALA Park-1,WH,18.027500,42.871800,ACES Makkah WH,,21.31922,39.9033,750.0,Half,South,West,Nokia,Al Madinah,ON-AIR
CWN919,Normal,,,NON EBU,,,,,,,Other,2 Mar 2023,Mar-23,2 Mar 2023,Mar-23,ACES Makkah WH,Other,21.319220,39.903300,Replacement for Z27009,,21.6602663,40.0693699 ,95.0,Half,West,West,Nokia,Al Hudud ash Shamaliyah,OFF-AIR
CWN919,Normal,,,NON EBU,,,,,,,WH,18 Jun 2021,Jun-21,18 Jun 2021,Jun-21,Army Camp Jblat - Al Baha,WH,20.704466,41.220488,ACES Makkah WH,,21.31922,39.9033,450.0,Half,South,West,Nokia,Al Quassim,ON-AIR
CWN919,Normal,,,EBU,,,,,,,WH,4 Feb 2024,Feb-24,5 Feb 2024,Feb-24,Replacement for Z27009,WH,21.660266,40.0693699 ,ACES Makkah WH,,21.31922,39.9033,70.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,Hajj,1 Jun 2024,Jun-24,1 Jun 2024,Jun-24,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.4036,39.916081,30.0,Half,Central,Central,Nokia,Jizan,ON-AIR
CWN922,Normal,,,EBU,,,,,,,WH,1 Nov 2024,Nov-24,1 Nov 2024,Nov-24,Hajj 1445 Muzdalifah,WH,21.403600,39.916081,ACES Makkah WH,,21.31922,39.9033,50.0,Half,West,West,Nokia,Al Jawf,ON-AIR
CWN922,VVVIP,,,NON EBU,,,,,,,Other,22 Oct 2023,Oct-23,23 Oct 2023,Oct-23,stc Abha WH,Other,18.293590,42.365550,Replacment for ZABA018,,18.313503,42.591866,41.0,Half,South,South,Nokia,Makkah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,Other,16 Aug 2022,Aug-22,16 Aug 2022,Aug-22,Hajj 1443-Muzdalifah,Other,21.364600,39.908150,Taif garden,,21.226005,40.426993,150.0,Full,West,West,Nokia,Makkah,ON-AIR
CWN922,VVVIP,,,Royal,,,,,,,WH,28 Mar 2024,Mar-24,29 Mar 2024,Mar-24,Abha Club Parking lot,WH,18.313503,42.591866,ACES Makkah WH,,21.31922,39.9033,800.0,Half,South,West,Nokia,Al Madinah,ON-AIR
CWN922,VIP,,,EBU,,,,,,,Hajj,20 Feb 2025,Feb-25,20 Feb 2025,Feb-25,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.4036,39.916081,30.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,Hajj,20 Mar 2023,Mar-23,20 Mar 2023,Mar-23,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.4036,39.916081,35.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,Hajj,22 Jun 2022,Jun-22,22 Jun 2022,Jun-22,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.3646,39.90815,20.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,WH,15 Sep 2023,Sep-23,15 Sep 2023,Sep-23,ABHA_AL_MOZVIN,WH,18.233870,42.595510,stc Abha WH,,18.29359,42.36555,30.0,Half,South,South,Nokia,Al Madinah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,WH,29 Apr 2022,Apr-22,29 Apr 2022,Apr-22,Quba Palace,WH,24.429240,39.619960,ACES Makkah WH,,21.31922,39.9033,450.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN922,Normal,,,EBU,,,,,,,WH,27 Jul 2022,Jul-22,27 Jul 2022,Jul-22,Hajj 1443-Muzdalifah,WH,21.364600,39.908150,ACES Makkah WH,,21.31922,39.9033,30.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,WH,30 Jul 2025,Jul-25,30 Jul 2025,Jul-25,Muzdalifah Hajj 1446,WH,21.403600,39.916081,ACES Makkah WH,,21.31922,39.9033,25.0,Half,West,West,Nokia,Al Hudud ash Shamaliyah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,Other,16 Nov 2022,Nov-22,16 Nov 2022,Nov-22,stc Al Ula WH,Other,26.613080,37.924500,Ula Airport to Mutadel Road,,26.61579,38.06193,25.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,WH,27 Sep 2022,Sep-22,27 Sep 2022,Sep-22,Taif garden,WH,21.226005,40.426993,ACES Makkah WH,,21.31922,39.9033,140.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN922,Normal,,,NON EBU,,,,,,,Other,23 Jul 2023,Jul-23,24 Jul 2023,Jul-23,Hajj 1444  Muzdalifah,Other,21.403600,39.916081,ABHA_AL_MOZVIN,,18.23387,42.59551,639.0,Full,West,South,Nokia,Jizan,ON-AIR
CWN922,Normal,,,EBU,,,,,,,WH,25 Feb 2023,Feb-23,26 Feb 2023,Feb-23,Ula Airport to Mutadel Road,WH,26.615790,38.061930,ACES Makkah WH,,21.31922,39.9033,710.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN922,VVVIP,,,Royal,,,,,,,WH,28 Oct 2022,Oct-22,29 Oct 2022,Oct-22,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,755.0,Zero,West,West,Nokia,Al Madinah,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,Other,30 Nov 2023,Nov-23,31 Oct 2023,Oct-23,stc Al Ula WH,Royal,26.613080,37.924500,Al Ula Royal Camp,Al Ula Royal Camp,26.8272,38.27,70.0,Half,West,West,Nokia,Jizan,ON-AIR
CWN923,VIP,,,NON EBU,,,,,,,Hajj,7 May 2025,May-25,7 May 2025,May-25,ACES Makkah WH,Other,21.31922,39.9033,Arafat 1446,,21.361219,39.973985,20.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,WH,10 Jul 2024,Jul-24,10 Jul 2024,Jul-24,Hajj 1445- Arafat,WH,21.35931,39.97395,ACES Makkah WH,,21.31922,39.9033,25.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,WH,8 Oct 2023,Oct-23,8 Oct 2023,Oct-23,Azimuth Event,WH,26.659110,37.993240,stc Al Ula WH,,26.61308,37.9245,35.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,Other,12 Sep 2023,Sep-23,12 Sep 2023,Sep-23,ACES Makkah WH,Event,21.31922,39.9033,Azimuth Event,Azimuth Event,26.65911,37.99324,40.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN923,VIP,,,NON EBU,,,,,,,WH,28 Feb 2024,Feb-24,29 Feb 2024,Feb-24,Al Ula Royal Camp,WH,26.8272,38.27,ACES Makkah WH,,21.31922,39.9033,780.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,Hajj,24 Mar 2024,Mar-24,24 Mar 2024,Mar-24,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.35931,39.97395,30.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,WH,3 May 2022,May-22,4 May 2022,May-22,Quba Palace,WH,24.432564,39.621353,stc Jeddah WH,,21.631547,39.10799,450.0,Half,West,West,Nokia,Jizan,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,Other,16 Oct 2024,Oct-24,16 Oct 2024,Oct-24,stc  Al Ula WH,Royal,26.613083,37.9245,Al Ula Royal Camp,Al Ula Royal Camp,26.8272,38.27,50.0,Half,West,West,Nokia,Hail,ON-AIR
CWN923,Normal,,,EBU,,,,,,,Other,20 Sep 2025,Sep-25,20 Sep 2025,Sep-25,stc  Al Ula WH,Other,26.613083,37.924500,AL Ula Camp,,26.8272,38.27,80.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN923,Normal,,,NON EBU,,,,,,,Hajj,9 May 2022,May-22,9 May 2022,May-22,stc Jeddah WH,Event,21.631547,39.107990,Hajj Event,Hajj Event,21.35931,39.97395,100.0,Half,West,West,Nokia,Jizan,ON-AIR
CWN923,Normal,,,EBU,,,,,,,WH,15 Jul 2025,Jul-25,16 Jul 2025,Jul-25,Arafat 1446,WH,21.36122,39.97399,stc Al Ula WH,,26.61308,37.9245,730.0,Half,West,West,Nokia,Al Hudud ash Shamaliyah,ON-AIR
CWN923,VVVIP,,,Royal,,,,,,,WH,25 Jul 2024,Jul-24,26 Jul 2024,Jul-24,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,750.0,Zero,West,West,Nokia,Al Madinah,ON-AIR
CWN923,VVVIP,,,Royal,,,,,,,WH,20 Mar 2025,Mar-25,21 Mar 2025,Mar-25,Al Ula,WH,26.827200,38.270000,ACES Makkah WH,,21.31922,39.9033,780.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN924,Normal,,,EBU,,,,,,,Other,1 Jan 2025,Jan-25,1 Jan 2025,Jan-25,ACES Makkah WH,Other,21.31922,39.9033,مشروع رتاج مكة,,21.5654,39.7998,50.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN924,Normal,,,EBU,,,,,,,WH,12 Sep 2024,Sep-24,12 Sep 2024,Sep-24,Sama Al Hada Road Taif,WH,21.357080,40.229740,ACES Makkah WH,,21.31922,39.9033,150.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,WH,2 Oct 2024,Oct-24,2 Oct 2024,Oct-24,Al shafa area Taif,WH,21.063246,40.322893,ACES Makkah WH,,21.31922,39.9033,140.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,WH,2 Feb 2023,Feb-23,2 Feb 2023,Feb-23,GREEN MOUNTAIN Taif,WH,21.336730,40.341640,ACES Makkah WH,,21.31922,39.9033,80.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,Other,10 Sep 2023,Sep-23,10 Sep 2023,Sep-23,Al Habala Park - 1,Other,18.027200,42.872100,Abha,,18.31775,42.87544,120.0,Full,South,South,Nokia,Tabuk,ON-AIR
CWN932,VVVIP,,,Royal,,,,,,,Summer Season,23 Jun 2025,Jun-25,24 Jun 2025,Jun-25,Muzdalifah Hajj 1446,Event,21.396240,39.914630,Summer Season,Summer Season,20.06881,41.57345,600.0,Full,West,South,Nokia,Tabuk,ON-AIR
CWN932,VVVIP,,,Royal,,,,,,,WH,30 Jan 2025,Jan-25,31 Jan 2025,Jan-25,Al ULA Airport Road,WH,26.616000,38.062028,ACES Makkah WH,,21.31922,39.9033,800.0,Half,West,West,Nokia,Tabuk,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,Other,27 May 2024,May-24,28 May 2024,May-24,KKU in Abha,Royal,18.098347,42.719363,Prince Camp,,19.935469,42.647106,270.0,Full,South,South,Nokia,Jizan,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,Hajj,4 Mar 2025,Mar-25,4 Mar 2025,Mar-25,Al Ula Road Coverage,Event,26.616000,38.062028,Hajj Event,Hajj Event,21.39624,39.91463,750.0,Full,West,West,Nokia,Al Madinah,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,Other,20 Jun 2023,Jun-23,21 Jun 2023,Jun-23,ACES Makkah WH,Other,21.31922,39.9033,Habala Park 1,,18.02755,42.87182,730.0,Half,West,South,Nokia,Al Madinah,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,Other,22 Apr 2024,Apr-24,24 Apr 2024,Apr-24,Winter Season 2023,Other,17.698197,42.010567,KKU in Abha,,18.098347,42.719363,1300.0,Full,South,South,Nokia,Ash Sharqiyah,ON-AIR
CWN932,VVVIP,,,Royal,,,,,,,Other,31 May 2024,May-24,1 Jun 2024,Jun-24,Bisha Prince Camp Repeater,Other,19.935469,42.647106,Taif Al Shahafa,,21.063306,40.32352,550.0,Full,South,West,Nokia,Al Madinah,ON-AIR
CWN932,VVVIP,,,Royal,,,,,,,Other,28 Nov 2023,Nov-23,30 Nov 2023,Nov-23,Abha,Other,18.317750,42.875440,Corniche/Shuqaiq,,18.31775,42.87544,1400.0,Full,South,South,Nokia,Al Madinah,ON-AIR
CWN932,Normal,,,NON EBU,,,,,,,Other,30 Oct 2024,Oct-24,31 Oct 2024,Oct-24,ACES Makkah WH,Other,21.319220,39.903300,Al Ula Road Coverage,,26.616,38.062028,790.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN951,Normal,,,NON EBU,,,,,,,Hajj,28 Apr 2021,Apr-21,29 Apr 2021,Apr-21,stc Al Ula WH,Other,26.613080,37.924500,Arafat,,21.36258,39.96906,710.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN953,VIP,,,NON EBU,,,,,,,Hajj,19 Jun 2022,Jun-22,19 Jun 2022,Jun-22,Mina North street 88,Event,21.421887,39.893740,Hajj Event,Hajj Event,21.418835,39.892713,8.0,Full,West,West,Nokia,Ar Riyad,ON-AIR
CWN953,Normal,,,NON EBU,,,,,,,Hajj,20 Jun 2023,Jun-23,20 Jun 2023,Jun-23,Hajj 1443-Mina Mina North street 88,Event,21.418835,39.892713,Hajj Event,Hajj Event,21.41909,29.89266,2.0,Full,West,West,Nokia,Jizan,ON-AIR
CWN954,Normal,,,EBU,,,,,,,WH,12 Apr 2025,Apr-25,12 Apr 2025,Apr-25,Al Ula,WH,26.78036,38.39049,stc Al Ula WH,,26.61308,37.9245,50.0,Half,West,West,Nokia,Tabuk,ON-AIR
CWN954,Normal,,,NON EBU,,,,,,,Hajj,5 May 2024,May-24,5 May 2024,May-24,ACES Makkah WH,Other,21.31922,39.9033,Arafat,,21.35941,39.95714,40.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN954,VIP,,,NON EBU,,,,,,,Other,3 Sep 2023,Sep-23,3 Sep 2023,Sep-23,stc Al Ula WH,Royal,26.61308,37.9245,Al Ula Royal Camp,Al Ula Royal Camp,26.78036,38.39049,80.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN954,VVVIP,,,Royal,,,,,,,WH,10 Jul 2024,Jul-24,11 Jul 2024,Jul-24,Hajj 1445 Arafat,WH,21.359410,39.957140,ACES Makkah WH,,21.31922,39.9033,25.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN954,Normal,,,NON EBU,,,,,,,WH,6 Aug 2023,Aug-23,6 Aug 2023,Aug-23,Hajj 1444 Arfath,WH,21.359410,39.957140,ACES Makkah WH,,21.31922,39.9033,17.0,Half,West,West,Nokia,Asir,ON-AIR
CWN954,Normal,,,NON EBU,,,,,,,Other,8 Sep 2025,Sep-25,9 Sep 2025,Sep-25,stc  Al Ula WH,Other,26.613083,37.924500,AL Ula Camp,,26.78036,38.39049,35.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN954,Normal,,,NON EBU,,,,,,,Other,6 Oct 2024,Oct-24,6 Oct 2024,Oct-24,stc  Al Ula WH,Royal,26.613083,37.924500,Al Ula Royal Camp,Al Ula Royal Camp,26.78036,38.39049,60.0,Half,West,West,Nokia,Al Hudud ash Shamaliyah,ON-AIR
CWN954,Normal,,,EBU,,,,,,,Hajj,25 Mar 2023,Mar-23,25 Mar 2023,Mar-23,ACES Makkah WH,Event,21.31922,39.9033,Hajj Event,Hajj Event,21.35941,39.95714,35.0,Half,West,West,Nokia,Al Hudud ash Shamaliyah,OFF-AIR
CWN954,Normal,,,NON EBU,,,,,,,WH,5 Jan 2023,Jan-23,6 Jan 2023,Jan-23,Yanbu Dakar Rally,WH,24.4092311,37.4373494,stc Al Ula WH,,26.61308,37.9245,335.0,Half,West,West,Nokia,Al Jawf,OFF-AIR
CWN954,VVVIP,,,Royal,,,,,,,WH,25 Jul 2024,Jul-24,26 Jul 2024,Jul-24,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,750.0,Zero,West,West,Nokia,Al Madinah,OFF-AIR
CWN954,Normal,,,NON EBU,,,,,,,Dakar Rally Saudi Arabia,25 Dec 2022,Dec-22,25 Dec 2022,Dec-22,stc Al Ula WH,Event,26.613080,37.924500,Dakar Rally Saudi Arabia,Dakar Rally Saudi Arabia,24.4092311,37.4373494,410.0,Half,West,West,Nokia,Makkah,OFF-AIR
CWN954,Normal,,,NON EBU,,,,,,,WH,21 Mar 2023,Mar-23,22 Mar 2023,Mar-23,Al Ula Outdoor Concert Event,WH,26.787640,37.871500,ACES Makkah WH,,21.31922,39.9033,705.0,Half,West,West,Nokia,Al Madinah,OFF-AIR
CWN954,Normal,,,NON EBU,,,,,,,WH,10 Nov 2022,Nov-22,11 Nov 2022,Nov-22,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,755.0,ZERO,West,West,Nokia,Makkah,OFF-AIR
CWN955,Normal,,,NON EBU,,,,,,,Hajj,4 Mar 2025,Mar-25,4 Mar 2025,Mar-25,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.38977,39.89763,30.0,Half,West,West,Nokia,Makkah,OFF-AIR
CWN955,Normal,,,EBU,,,,,,,WH,14 Aug 2024,Aug-24,14 Aug 2024,Aug-24,New Nokasa Makkah,WH,21.388730,39.813840,ACES Makkah WH,,21.31922,39.9033,70.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN955,Normal,,,Royal,,,,,,,Other,26 Jan 2025,Jan-25,26 Jan 2025,Jan-25,ACES Makkah WH,Other,21.319220,39.903300,Taif Civil Defense Training,,21.3402,40.3386,150.0,Half,West,West,Nokia,Tabuk,ON-AIR
CWN955,Normal,,,EBU,,,,,,,WH,23 Jul 2025,Jul-25,23 Jul 2025,Jul-25,Muzdalifah Hajj 1446,WH,21.389770,39.897630,ACES Makkah WH,,21.31922,39.9033,30.0,Half,West,West,Nokia,Jizan,ON-AIR
CWN955,Normal,,,NON EBU,,,,,,,WH,29 Jan 2025,Jan-25,29 Jan 2025,Jan-25,Taif Civil Defense Training,WH,21.340200,40.338600,ACES Makkah WH,,21.31922,39.9033,150.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN956,Normal,,,NON EBU,,,,,,,WH,30 Apr 2024,Apr-24,30 Apr 2024,Apr-24,Replacing ZTF960 Taif,WH,21.359800,40.296900,ACES Makkah WH,,21.31922,39.9033,150.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN957,VIP,,,NON EBU,,,,,,,Other,25 Jan 2021,Jan-21,26 Jan 2021,Jan-21,stc Al Ula WH,Royal,26.613080,37.924500,Royal Camp Al Jouf,,29.33705,37.40674,550.0,Half,West,East,Nokia,Ar Riyad,ON-AIR
CWN957,VVVIP,,,Royal,,,,,,,WH,11 Apr 2022,Apr-22,12 Apr 2022,Apr-22,Royal Camp Al Jouf,WH,29.33705,37.40674,stc Jeddah WH,,21.631547,39.10799,1200.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN957,VIP,,,NON EBU,,,,,,,Other,9 Oct 2025,Oct-25,9 Oct 2025,Oct-25,stc  Al Ula WH,Other,26.613083,37.9245,AL Ula Camp,,26.8434,38.34347,40.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN957,Normal,,,NON EBU,,,,,,,WH,24 Jun 2022,Jun-22,24 Jun 2022,Jun-22,Taif Shifa,WH,21.141080,40.211000,ACES Makkah WH,,21.31922,39.9033,110.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN957,Normal,,,NON EBU,,,,,,,Other,8 Jun 2022,Jun-22,8 Jun 2022,Jun-22,stc Jeddah WH,Other,21.631547,39.107990,Taif Shifa,,21.14108,40.211,210.0,Half,West,West,Nokia,Makkah,In Progress
CWN957,Normal,,,NON EBU,,,,,,,WH,12 Jan 2023,Jan-23,12 Jan 2023,Jan-23,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,755.0,Zero,West,West,Nokia,Ar Riyad,In Progress
CWN957,VIP,,,NON EBU,,,,,,,WH,29 Sep 2025,Sep-25,30 Sep 2025,Sep-25,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,775.0,Zero,West,West,Nokia,Ar Riyad,In Progress
CWN958,Normal,,,EBU,,,,,,,Hajj,3 Apr 2023,Apr-23,3 Apr 2023,Apr-23,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.386604,39.897081,35.0,Half,West,West,Nokia,Al Madinah,In Progress
CWN958,VIP,,,NON EBU,,,,,,,Hajj,5 May 2024,May-24,5 May 2024,May-24,ACES Makkah WH,Other,21.319220,39.903300,Muzdalifah,,21.386604,39.897081,40.0,Half,West,West,Nokia,Makkah,In Progress
CWN958,Normal,,,NON EBU,,,,,,,WH,19 Apr 2025,Apr-25,19 Apr 2025,Apr-25,Madinah South Haram - 2,WH,24.46219,39.61277,stc Madinah WH,,24.4191,39.5273,35.0,Half,West,West,Nokia,Jizan,In Progress
CWN958,Normal,,,EBU,,,,,,,Other,6 Mar 2025,Mar-25,6 Mar 2025,Mar-25,stc Madinah  WH,Other,24.419135,39.527377,Madinah South Haram - 2,,24.46219,39.61277,30.0,Half,West,West,Nokia,Ar Riyad,In Progress
CWN958,Normal,,,NON EBU,,,,,,,WH,30 Mar 2024,Mar-24,31 Mar 2024,Mar-24,100 Street - 2,WH,18.273340,42.719790,ACES Makkah WH,,21.31922,39.9033,780.0,Half,South,West,Nokia,Jizan,In Progress
CWN958,Normal,,,NON EBU,,,,,,,Saudi Camel Festival,17 Sep 2024,Sep-24,17 Sep 2024,Sep-24,Taif Camel Festival Loc-2,Event,21.585517,40.714868,Saudi Camel Festivals,Saudi Camel Festivals,21.57779,40.7381,10.0,Full,West,West,Nokia,Ar Riyad,In Progress
CWN958,VIP,,,NON EBU,,,,,,,WH,25 Jul 2024,Jul-24,25 Jul 2024,Jul-24,Hajj 1445 Muzdalifah,WH,21.386604,39.897081,ACES Makkah WH,,21.31922,39.9033,25.0,Half,West,West,Nokia,Makkah,In Progress
CWN958,VVVIP,,,Royal,,,,,,,WH,24 Dec 2024,Dec-24,25 Dec 2024,Dec-24,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,800.0,Zero,West,West,Nokia,Ar Riyad,In Progress
CWN958,VVVIP,,,Royal,,,,,,,Other,27 May 2025,May-25,27 May 2025,May-25,King Khalid University,Other,18.098347,42.719363,Dalagan Park,,18.1044,42.704,4.0,Full,South,South,Nokia,Al Madinah,ON-AIR
CWN958,Normal,,,EBU,,,,,,,WH,23 Oct 2024,Oct-24,23 Oct 2024,Oct-24,Taif Camel Festival Loc-2,WH,21.577360,40.737670,ACES Makkah WH,,21.31922,39.9033,120.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN958,VVVIP,,,NON EBU,,,,,,,Other,23 Jul 2023,Jul-23,24 Jul 2023,Jul-23,Hajj 1444  Muzdalifah,Other,21.386604,39.897081,100 Street - 2,,18.27334,42.71979,635.0,Full,West,South,Nokia,Makkah,ON-AIR
CWN958,Normal,,,NON EBU,,,,,,,WH,28 Feb 2025,Feb-25,1 Mar 2025,Mar-25,Haram - 2,WH,24.462100,39.612700,stc Madinah WH,,24.4191,39.5273,30.0,Half,West,West,Nokia,Makkah,ON-AIR
CWN958,Normal,,,NON EBU,,,,,,,WH,27 Oct 2022,Oct-22,28 Oct 2022,Oct-22,4th Ring Road Makkah,WH,21.47651,39.72815,stc Al Ula WH,,26.61308,37.9245,755.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN958,VIP,,,NON EBU,,,,,,,Other,29 Apr 2025,Apr-25,1 May 2025,May-25,stc Madinah  WH,Other,24.419135,39.527377,King Khalid University,,18.098347,42.719363,1030.0,Half,West,South,Nokia,Makkah,ON-AIR
CWN958,Normal,,,NON EBU,,,,,,,WH,21 Mar 2023,Mar-23,22 Mar 2023,Mar-23,Al Ulla Outdoor Concert Event,WH,26.779847,37.868815,ACES Makkah WH,,21.31922,39.9033,705.0,Half,West,West,Nokia,Al Jawf,ON-AIR
CWN958,Normal,,,Royal,,,,,,,Other,28 Feb 2025,Feb-25,28 Feb 2025,Feb-25,stc  Al Ula WH,Other,26.61308,37.92450,Haram - 2,,24.4621,39.6127,400.0,Half,West,West,Nokia,Tabuk,ON-AIR
CWN958,VVVIP,,,Royal,,,,,,,Saudi Camel Festival,7 Aug 2024,Aug-24,7 Aug 2024,Aug-24,ACES Makkah WH,Event,21.319220,39.903300,Saudi Camel Festivals,Saudi Camel Festivals,21.585066,40.7146,160.0,Half,West,West,Nokia,Tabuk,ON-AIR
CWN959,Normal,,,EBU,,,,,,,Hajj,7 May 2025,May-25,7 May 2025,May-25,Arafat,Other,21.338551,39.986122,Arafat 1446,,21.417782,39.910356,10.0,Full,West,West,Nokia,Makkah,ON-AIR
CWN959,Normal,,,NON EBU,,,,,,,WH,21 Jul 2025,Jul-25,21 Jul 2025,Jul-25,Arafat 1446,WH,21.417782,39.910356,ACES Makkah WH,,21.31922,39.9033,30.0,Half,West,West,Nokia,Jizan,ON-AIR
CWN960,Normal,,,EBU,,,,,,,Hajj,1 May 2024,May-24,1 May 2024,May-24,ACES Makkah WH,Other,21.319220,39.903300,Arafat,,21.347135,39.992573,40.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN960,Normal,,,NON EBU,,,,,,,Other,2 Oct 2025,Oct-25,2 Oct 2025,Oct-25,stc  Al Ula WH,Other,26.613083,37.924500,Al Ula Camp 3 Road,,26.8133,38.31445,80.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN960,Normal,,,NON EBU,,,,,,,Hajj,22 Apr 2025,Apr-25,22 Apr 2025,Apr-25,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.347135,39.992573,35.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
